theta,r,x,y
0.9800000000000006,0.9800000000000006,0.5458820958308928,0.8138874230821319
0.9900000000000007,0.9900000000000007,0.5432029619757714,0.8276657188145162
1.0000000000000007,1.0000000000000007,0.5403023058681395,0.8414709848078974
1.0100000000000007,1.0100000000000007,0.5371793285880988,0.8553001630641962
1.0200000000000007,1.0200000000000007,0.5338332702766823,0.8691501823883512
1.0300000000000007,1.0300000000000007,0.5302634103190538,0.8830179588642624
1.0400000000000007,1.0400000000000007,0.5264690675220892,0.896900396333073
1.0500000000000007,1.0500000000000007,0.522449600286313,0.9107943868737188
1.0600000000000007,1.0600000000000007,0.518204406772159,0.9246968112856865
1.0700000000000007,1.0700000000000007,0.5137329250605311,0.9386045395739103
1.0800000000000007,1.0800000000000007,0.5090346333076389,0.9525144314357443
1.0900000000000007,1.0900000000000007,0.5041090498940776,0.9664233367499422
1.1000000000000008,1.1000000000000008,0.4989557335681347,0.9803280960675799
1.1100000000000008,1.1100000000000008,0.4935742835832942,0.994225541104854
1.1200000000000008,1.1200000000000008,0.4879643398299172,1.0081124952376865
1.1300000000000008,1.1300000000000008,0.4821255829610773,1.0219857739980744
1.1400000000000008,1.1400000000000008,0.47605773451252775,1.035842185572108
1.1500000000000008,1.1500000000000008,0.4697605570167804,1.0496785312996004
1.1600000000000008,1.1600000000000008,0.4632338541112763,1.0634916061752508
1.1700000000000008,1.1700000000000008,0.45647747064062877,1.0772781993512799
1.1800000000000008,1.1800000000000008,0.44949129275291994,1.091035094641465
1.1900000000000008,1.1900000000000008,0.4422752479900336,1.1047590710265094
1.2000000000000008,1.2000000000000008,0.43482930537200765,1.1184469031606727
1.2100000000000009,1.2100000000000009,0.42715347547538907,1.1320953618795981
1.2200000000000009,1.2200000000000009,0.4192478105055767,1.1457012147092636
1.2300000000000009,1.2300000000000009,0.4111124043631375,1.1592612263759892
1.2400000000000009,1.2400000000000009,0.4027473927040818,1.1727721593174296
1.2500000000000009,1.2500000000000009,0.3941529529940851,1.186230774194484
1.260000000000001,1.260000000000001,0.3853293045566437,1.199633830404051
1.270000000000001,1.270000000000001,0.37627670861515394,1.2129780865925603
1.280000000000001,1.280000000000001,0.3669954683289022,1.2262603011702091
1.290000000000001,1.290000000000001,0.3574859288229585,1.239477232825835
1.300000000000001,1.300000000000001,0.3477484772119627,1.252625641042352
1.310000000000001,1.310000000000001,0.3377835426177963,1.2657022866126828
1.320000000000001,1.320000000000001,0.3275915961811313,1.2787039321561113
1.330000000000001,1.330000000000001,0.31717315106685084,1.2916273426349905
1.340000000000001,1.340000000000001,0.30652876246333466,1.3044692858717293
1.350000000000001,1.350000000000001,0.2956590275756051,1.317226533065991
1.360000000000001,1.360000000000001,0.2845645856123292,1.3298958593120311
1.370000000000001,1.370000000000001,0.27324611776667385,1.3424740441161027
1.380000000000001,1.380000000000001,0.26170434719101027,1.3549578719138577
1.390000000000001,1.390000000000001,0.24994003896546807,1.3673441325876756
1.400000000000001,1.400000000000001,0.23795400006033607,1.3796296219838455
1.410000000000001,1.410000000000001,0.22574707929231072,1.3918111424295303
1.420000000000001,1.420000000000001,0.21332016727459252,1.4038855032494433
1.430000000000001,1.430000000000001,0.20067419636083209,1.4158495212821656
1.440000000000001,1.440000000000001,0.1878101405829281,1.4277000213960296
1.450000000000001,1.450000000000001,0.17472901558268011,1.4394338370045046
1.460000000000001,1.460000000000001,0.1614318785373001,1.4510478105810027
1.470000000000001,1.470000000000001,0.14791982807878812,1.4625387941730452
1.480000000000001,1.480000000000001,0.13419400420717678,1.4739036499157085
1.490000000000001,1.490000000000001,0.12025558819765138,1.4851392505442849
1.500000000000001,1.500000000000001,0.10610580250155277,1.496242479906083
1.5100000000000011,1.5100000000000011,0.0917459106412711,1.507210233471299
1.5200000000000011,1.5200000000000011,0.07717721709903873,1.5180394188428874
1.5300000000000011,1.5300000000000011,0.062401067199632634,1.5287269562653594
1.5400000000000011,1.5400000000000011,0.04741884698699615,1.5392697791324388
1.5500000000000012,1.5500000000000012,0.03223198309479157,1.5496648344935045
1.5600000000000012,1.5600000000000012,0.016841942610895413,1.5599090835587486
1.5700000000000012,1.5700000000000012,0.0012502329358494812,1.5699995022029816
1.5800000000000012,1.5800000000000012,-0.014541598364718937,1.5799330814680106
1.5900000000000012,1.5900000000000012,-0.0305319637136931,1.5897068280635236
1.6000000000000012,1.6000000000000012,-0.04671923568206392,1.5993177648664094
1.6100000000000012,1.6100000000000012,-0.06310174715451204,1.60876293141844
1.6200000000000012,1.6200000000000012,-0.07967779150095815,1.61803938442225
1.6300000000000012,1.6300000000000012,-0.09644562275406371,1.627144198235542
1.6400000000000012,1.6400000000000012,-0.11340345579266387,1.6360744653634458
1.6500000000000012,1.6500000000000012,-0.13054946653111316,1.6448272969489672
1.6600000000000013,1.6600000000000013,-0.14788179211452418,1.653399823261452
1.6700000000000013,1.6700000000000013,-0.16539853111987812,1.661789194183002
1.6800000000000013,1.6800000000000013,-0.18309774376298582,1.6699925796927686
1.6900000000000013,1.6900000000000013,-0.20097745211127704,1.6780071703490613
1.7000000000000013,1.7000000000000013,-0.2190356403023943,1.6858301777691977
1.7100000000000013,1.7100000000000013,-0.23727025476856806,1.6934588351070314
1.7200000000000013,1.7200000000000013,-0.2556792044667479,1.7008903975280873
1.7300000000000013,1.7300000000000013,-0.27426036111446456,1.7081221426822404
1.7400000000000013,1.7400000000000013,-0.2930115594313965,1.715151371173864
1.7500000000000013,1.7500000000000013,-0.31193059738661366,1.7219754070293904
1.7600000000000013,1.7600000000000013,-0.3310152364514716,1.7285915981622095
1.7700000000000014,1.7700000000000014,-0.35026320185812554,1.7349973168348414
1.7800000000000014,1.7800000000000014,-0.3696721828636378,1.7411899601183205
1.7900000000000014,1.7900000000000014,-0.3892398330196453,1.747166950348719
1.8000000000000014,1.8000000000000014,-0.4089637704475594,1.7529257355807522
1.8100000000000014,1.8100000000000014,-0.4288415781192639,1.7584637900383915
1.8200000000000014,1.8200000000000014,-0.4488708041432806,1.7637786145624315
1.8300000000000014,1.8300000000000014,-0.4690489620563693,1.7688677370549353
1.8400000000000014,1.8400000000000014,-0.4893735311205266,1.7737287129205053
1.8500000000000014,1.8500000000000014,-0.5098419566253517,1.7783591255043056
1.8600000000000014,1.8600000000000014,-0.5304516501957416,1.7827565865267812
1.8700000000000014,1.8700000000000014,-0.5511999901048809,1.7869187365150057
1.8800000000000014,1.8800000000000014,-0.5720843215924897,1.7908432452305998
1.8900000000000015,1.8900000000000015,-0.5931019571882907,1.7945278120941521
1.9000000000000015,1.9000000000000015,-0.6142501770406595,1.797970166606088
1.9100000000000015,1.9100000000000015,-0.6355262292504176,1.8011680687639207
1.9200000000000015,1.9200000000000015,-0.6569273302097278,1.804119309475824
1.9300000000000015,1.9300000000000015,-0.6784506649460558,1.8068217109704712
1.9400000000000015,1.9400000000000015,-0.7000933874711516,1.8092731272030693
1.9500000000000015,1.9500000000000015,-0.7218526211350128,1.8114714442575455
1.9600000000000015,1.9600000000000015,-0.7437254589847861,1.81341458074481
1.9700000000000015,1.9700000000000015,-0.7657089641285649,1.8151004881970492
1.9800000000000015,1.9800000000000015,-0.787800170104037,1.8165271514579837
1.9900000000000015,1.9900000000000015,-0.8099960812519419,1.8176925890690383
2.0000000000000013,2.0000000000000013,-0.8322936730942877,1.8185948536513634
2.010000000000001,2.010000000000001,-0.8546898927172888,1.819232032283654
2.020000000000001,2.020000000000001,-0.877181659158969,1.8196022468757072
2.0300000000000007,2.0300000000000007,-0.899765863801391,1.8197036545376666
2.0400000000000005,2.0400000000000005,-0.9224393707674615,1.8195344479448943
2.0500000000000003,2.0500000000000003,-0.9451990173222621,1.8190928556984196
2.06,2.06,-0.9680416142788606,1.8183771426809066
2.07,2.07,-0.9909639464085499,1.8173856104080917
2.0799999999999996,2.0799999999999996,-1.0139627728554665,1.8161165973756344
2.0899999999999994,2.0899999999999994,-1.0370348275555366,1.8145684794013304
2.099999999999999,2.099999999999999,-1.0601768196596988,1.812739669962635
2.109999999999999,2.109999999999999,-1.0833854339613525,1.810628620529447
2.1199999999999988,2.1199999999999988,-1.1066573313279766,1.808233820892098
2.1299999999999986,2.1299999999999986,-1.1299891491368692,1.805553799484504
2.1399999999999983,2.1399999999999983,-1.1533775017149506,1.8025871237024222
2.149999999999998,2.149999999999998,-1.1768189807825784,1.7993324002167708
2.159999999999998,2.159999999999998,-1.2003101559013183,1.7957882752819563
2.1699999999999977,2.1699999999999977,-1.2238475749256146,1.7919534350391704
2.1799999999999975,2.1799999999999975,-1.247427764458306,1.7878266058145968
2.1899999999999973,2.1899999999999973,-1.2710472303099296,1.7834065544124944
2.199999999999997,2.199999999999997,-1.2947024579617536,1.7786920884030997
2.209999999999997,2.209999999999997,-1.318389913032486,1.773682056405313
2.2199999999999966,2.2199999999999966,-1.3421060417485955,1.768375348364114
2.2299999999999964,2.2299999999999964,-1.3658472714181904,1.7627708958226727
2.239999999999996,2.239999999999996,-1.3896100109083935,1.7568676721891032
2.249999999999996,2.249999999999996,-1.4133906511261536,1.7506646929978253
2.259999999999996,2.259999999999996,-1.4371855655024357,1.7441610161654872
2.2699999999999956,2.2699999999999956,-1.4609911104797264,1.7373557422414085
2.2799999999999954,2.2799999999999954,-1.484803626002793,1.7302480146525052
2.289999999999995,2.289999999999995,-1.5086194360126384,1.7228370199426546
2.299999999999995,2.299999999999995,-1.5324348489435837,1.7151219880064605
2.3099999999999947,2.3099999999999947,-1.5562461582234233,1.7071021923173821
2.3199999999999945,2.3199999999999945,-1.580049642776581,1.6987769501501877
2.3299999999999943,2.3299999999999943,-1.6038415675302116,1.6901456227976948
2.339999999999994,2.339999999999994,-1.627618183923177,1.6812076157817606
2.349999999999994,2.349999999999994,-1.6513757304178371,1.6719623790584903
2.3599999999999937,2.3599999999999937,-1.6751104330145896,1.6624094072176216
2.3699999999999934,2.3699999999999934,-1.698818505769091,1.6525482396760593
2.3799999999999932,2.3799999999999932,-1.7224961513120975,1.6423784608655156
2.389999999999993,2.389999999999993,-1.7461395613718544,1.6318997004142366
2.399999999999993,2.399999999999993,-1.7697449172989723,1.6211116333227702
2.4099999999999926,2.4099999999999926,-1.7933083905937204,1.6100139801337519
2.4199999999999924,2.4199999999999924,-1.8168261434356703,1.5986065070956743
2.429999999999992,2.429999999999992,-1.8402943292156229,1.586889026320613
2.439999999999992,2.439999999999992,-1.86370909306975,1.5748613959358742
2.4499999999999917,2.4499999999999917,-1.8870665724158837,1.5625235202295444
2.4599999999999915,2.4599999999999915,-1.9103628974918812,1.5498753497899056
2.4699999999999913,2.4699999999999913,-1.9335941918960011,1.5369168816386942
2.479999999999991,2.479999999999991,-1.9567565731292167,1.523648159358177
2.489999999999991,2.489999999999991,-1.9798461531394016,1.5100692732120167
2.4999999999999907,2.4999999999999907,-2.002859038867313,1.4961803602599044
2.5099999999999905,2.5099999999999905,-2.0257913327943045,1.481981604465935
2.5199999999999902,2.5199999999999902,-2.0486391334917005,1.4674732368007009
2.52999999999999,2.52999999999999,-2.071398536171753,1.4526555353370834
2.53999999999999,2.53999999999999,-2.0940656332401213,1.4375288253397207
2.5499999999999896,2.5499999999999896,-2.116636514849793,1.4220934793481292
2.5599999999999894,2.5599999999999894,-2.1391072694563795,1.4063499172534613
2.569999999999989,2.569999999999989,-2.1614739843747137,1.3902986063688778
2.579999999999989,2.579999999999989,-2.1837327463366765,1.3739400614935209
2.5899999999999888,2.5899999999999888,-2.20587964205018,1.3572748449700636
2.5999999999999885,2.5999999999999885,-2.2279107587592377,1.3403035667358265
2.6099999999999883,2.6099999999999883,-2.24982218480504,1.3230268843674395
2.619999999999988,2.619999999999988,-2.2716100101879766,1.3054455031190384
2.629999999999988,2.629999999999988,-2.2932703271305144,1.2875601759539783
2.6399999999999877,2.6399999999999877,-2.3147992306408764,1.2693717035700542
2.6499999999999875,2.6499999999999875,-2.336192819077431,1.2508809344182121
2.6599999999999873,2.6599999999999873,-2.357447194713729,1.2320887647147425
2.669999999999987,2.669999999999987,-2.378558464304112,1.212996138446943
2.679999999999987,2.679999999999987,-2.399522739649811,1.1936040473722407
2.6899999999999866,2.6899999999999866,-2.4203361381654744,1.1739135310107662
2.6999999999999864,2.6999999999999864,-2.4409947834460373,1.1539256766313681
2.709999999999986,2.709999999999986,-2.461494805833865,1.1336416192310639
2.719999999999986,2.719999999999986,-2.481832342986097,1.1130625415079167
2.7299999999999858,2.7299999999999858,-2.5020035404421117,1.0921896738273351
2.7399999999999856,2.7399999999999856,-2.522004552191038,1.0710242941817902
2.7499999999999853,2.7499999999999853,-2.5418315412392456,1.049567728143944
2.759999999999985,2.759999999999985,-2.5614806801777292,1.0278213488131858
2.769999999999985,2.769999999999985,-2.5809481517493156,1.0057865767555796
2.7799999999999847,2.7799999999999847,-2.6002301494156246,0.9834648799372118
2.7899999999999845,2.7899999999999845,-2.6193228779236946,0.9608577736509435
2.7999999999999843,2.7999999999999843,-2.6382225538722133,0.9379668204365699
2.809999999999984,2.809999999999984,-2.656925406277266,0.9147936299943809
2.819999999999984,2.819999999999984,-2.6754276771375323,0.8913398590921293
2.8299999999999836,2.8299999999999836,-2.693725621998856,0.8676072114654092
2.8399999999999834,2.8399999999999834,-2.711815510518109,0.8435974377114437
2.849999999999983,2.849999999999983,-2.7296936270262777,0.8193123351762928
2.859999999999983,2.859999999999983,-2.747356271090694,0.7947537478354798
2.869999999999983,2.869999999999983,-2.764799758076338,0.7699235661680468
2.8799999999999826,2.8799999999999826,-2.7820204197061376,0.7448237270240428
2.8899999999999824,2.8899999999999824,-2.799014604620181,0.7194562134854563
2.899999999999982,2.899999999999982,-2.815778678933783,0.6938230547205948
2.909999999999982,2.909999999999982,-2.8323090267943147,0.6679263258319262
2.9199999999999817,2.9199999999999817,-2.848602050936732,0.6417681476973893
2.9299999999999815,2.9299999999999815,-2.864654173237719,0.615350686805184
2.9399999999999813,2.9399999999999813,-2.8804618352683824,0.5886761550820553
2.949999999999981,2.949999999999981,-2.8960214988454105,0.5617468097150815
2.959999999999981,2.959999999999981,-2.9113296465806298,0.5345649529669816
2.9699999999999807,2.9699999999999807,-2.926382782428886,0.5071329319849556
2.9799999999999804,2.9799999999999804,-2.9411774322341633,0.4794531386030725
2.9899999999999802,2.9899999999999802,-2.9557101442738856,0.4515280091382242
2.99999999999998,2.99999999999998,-2.969977489801308,0.4233600241796582
3.00999999999998,3.00999999999998,-2.9839760635859376,0.3949517083721115
3.0199999999999796,3.0199999999999796,-2.9977024844519025,0.3663056301925606
3.0299999999999794,3.0299999999999794,-3.011153395814196,0.3374244017206088
3.039999999999979,3.039999999999979,-3.02432546621273,0.3083106784025307
3.049999999999979,3.049999999999979,-3.03721538984411,0.2789671588089949
3.0599999999999787,3.0599999999999787,-3.049819887091076,0.2493965843864868
3.0699999999999785,3.0699999999999785,-3.0621357050495206,0.2196017392024539
3.0799999999999783,3.0799999999999783,-3.074159618053023,0.18958544968419805
3.089999999999978,3.089999999999978,-3.0858884281948185,0.15935058435153804
3.099999999999978,3.099999999999978,-3.0973189658471414,0.12890005354326836
3.1099999999999777,3.1099999999999777,-3.108448090177855,0.09823680913743994
3.1199999999999775,3.1199999999999775,-3.1192726896643124,0.06736384426548955
3.1299999999999772,3.1299999999999772,-3.129789682604364,0.03628419302024602
3.139999999999977,3.139999999999977,-3.1399960176244512,0.005000930157841115
3.149999999999977,3.149999999999977,-3.1498886741847048,-0.02648282920644521
3.1599999999999766,3.1599999999999766,-3.1594646630809886,-0.05816392990837524
3.1699999999999764,3.1699999999999764,-3.1687210269438104,-0.09003917705094876
3.179999999999976,3.179999999999976,-3.1776548407340317,-0.12210533632657139
3.189999999999976,3.189999999999976,-3.1862632122353074,-0.15435913434516357
3.1999999999999758,3.1999999999999758,-3.19454328254319,-0.18679725896817684
3.2099999999999755,3.2099999999999755,-3.2024922265508233,-0.21941635964848347
3.2199999999999753,3.2199999999999753,-3.2101072534311577,-0.2522130477761045
3.229999999999975,3.229999999999975,-3.2173856071156237,-0.28518389702974034
3.239999999999975,3.239999999999975,-3.224324566769193,-0.318325443734068
3.2499999999999747,3.2499999999999747,-3.2309214472617587,-0.3516341872227677
3.2599999999999745,3.2599999999999745,-3.2371735996357667,-0.38510659020723964
3.2699999999999743,3.2699999999999743,-3.2430784115700355,-0.4187390791509747
3.279999999999974,3.279999999999974,-3.248633307839698,-0.4525280446495368
3.289999999999974,3.289999999999974,-3.253835750772191,-0.48646984181611874
3.2999999999999736,3.2999999999999736,-3.258683240699242,-0.5205607906726296
3.3099999999999734,3.3099999999999734,-3.2631733164047705,-0.5547971765462711
3.319999999999973,3.319999999999973,-3.267303555568658,-0.5891752504715638
3.329999999999973,3.329999999999973,-3.2710715752063018,-0.6236912295977739
3.3399999999999728,3.3399999999999728,-3.274475032103913,-0.6583412976017032
3.3499999999999726,3.3499999999999726,-3.2775116232494717,-0.6931216051057932
3.3599999999999723,3.3599999999999723,-3.2801790862592903,-0.7280282701014993
3.369999999999972,3.369999999999972,-3.2824751998001256,-0.763057378377888
3.379999999999972,3.379999999999972,-3.2843977840067646,-0.7982049839554133
3.3899999999999717,3.3899999999999717,-3.2859447008950333,-0.8334671095248192
3.3999999999999715,3.3999999999999715,-3.2871138547701646,-0.8688397468911254
3.4099999999999713,3.4099999999999713,-3.2879031926304654,-0.9043188574226447
3.419999999999971,3.419999999999971,-3.2883107045662214,-0.9399003725049813
3.429999999999971,3.429999999999971,-3.2883344241537835,-0.9755801939999619
3.4399999999999706,3.4399999999999706,-3.2879724288447743,-1.0113541947094475
3.4499999999999704,3.4499999999999704,-3.287222840350354,-1.0472182188439743
3.45999999999997,3.45999999999997,-3.2860838250205004,-1.0831680824961698
3.46999999999997,3.46999999999997,-3.2845535942182282,-1.1191995741188931
3.47999999999997,3.47999999999997,-3.2826304046887023,-1.1553084550080455
3.4899999999999696,3.4899999999999696,-3.280312558923191,-1.1914904597899942
3.4999999999999694,3.4999999999999694,-3.277598405517796,-1.2277412969135582
3.509999999999969,3.509999999999969,-3.2744863395269057,-1.2640566491464968
3.519999999999969,3.519999999999969,-3.2709748028113252,-1.3004321740764462
3.5299999999999687,3.5299999999999687,-3.267062284381022,-1.3368635046162483
3.5399999999999685,3.5399999999999685,-3.262747320732434,-1.3733462495136104
3.5499999999999683,3.5499999999999683,-3.258028496180295,-1.4098759938650418
3.559999999999968,3.559999999999968,-3.2529044431839162,-1.4464482996340067
3.569999999999968,3.569999999999968,-3.2473738426678804,-1.4830587061732305
3.5799999999999677,3.5799999999999677,-3.241435424337094,-1.5197027307511068
3.5899999999999674,3.5899999999999674,-3.2350879669861508,-1.5563758690821374
3.5999999999999672,3.5999999999999672,-3.2283302988029523,-1.5930735958613482
3.609999999999967,3.609999999999967,-3.2211612976665407,-1.6297913653026168
3.619999999999967,3.619999999999967,-3.2135798914391014,-1.6665246116808514
3.6299999999999666,3.6299999999999666,-3.2055850582520717,-1.703268749877957
3.6399999999999664,3.6399999999999664,-3.1971758267863306,-1.740019175932524
3.649999999999966,3.649999999999966,-3.188351276546404,-1.7767712675931786
3.659999999999966,3.659999999999966,-3.179110538128656,-1.8135203848755268
3.6699999999999657,3.6699999999999657,-3.169452793483411,-1.8502618706226284
3.6799999999999655,3.6799999999999655,-3.1593772761709698,-1.8869910510689363
3.6899999999999653,3.6899999999999653,-3.148883271611468,-1.923703236407633
3.699999999999965,3.699999999999965,-3.1379701173285492,-1.960393721361297
3.709999999999965,3.709999999999965,-3.1266372031867933,-1.9970577857558367
3.7199999999999647,3.7199999999999647,-3.1148839716228762,-2.033690695097618
3.7299999999999645,3.7299999999999645,-3.1027099178704054,-2.070287701153721
3.7399999999999642,3.7399999999999642,-3.0901145901784037,-2.106844042535253
3.749999999999964,3.749999999999964,-3.0770975900234006,-2.143354945283658
3.759999999999964,3.759999999999964,-3.06365857231508,-2.179815623459942
3.7699999999999636,3.7699999999999636,-3.0497972455954736,-2.2162212797367475
3.7799999999999634,3.7799999999999634,-3.035513372231635,-2.252567105993215
3.789999999999963,3.789999999999963,-3.020806768601779,-2.288848283912544
3.799999999999963,3.799999999999963,-3.0056773052748404,-2.3250599855821985
3.8099999999999627,3.8099999999999627,-2.990124907183424,-2.361197374096675
3.8199999999999625,3.8199999999999625,-2.9741495537901126,-2.3972556041627664
3.8299999999999623,3.8299999999999623,-2.9577512792470912,-2.4332298227072404
3.839999999999962,3.839999999999962,-2.9409301725490717,-2.4691151694868743
3.849999999999962,3.849999999999962,-2.923686377679472,-2.504906777700758
3.8599999999999617,3.8599999999999617,-2.906020093749828,-2.540599774604797
3.8699999999999615,3.8699999999999615,-2.887931575132408,-2.576189282128344
3.8799999999999613,3.8799999999999613,-2.869421131585995,-2.611670417492882
3.889999999999961,3.889999999999961,-2.8504891283748237,-2.647038293832682
3.899999999999961,3.899999999999961,-2.831135986380623,-2.68228802081736
3.9099999999999606,3.9099999999999606,-2.811362182207762,-2.717414705276267
3.9199999999999604,3.9199999999999604,-2.791168248281456,-2.7524134518246193
